Date,Open*,High,Low,Close**,Volume,Market Cap
1-Jun-21,"$37,293.79 ","$37,896.74 ","$35,787.09 ","$36,684.92 ","$34,639,423,297 ","$686,891,021,225 "
31-May-21,"$35,658.59 ","$37,468.25 ","$34,241.94 ","$37,332.85 ","$39,009,847,639 ","$698,990,486,185 "
30-May-21,"$34,607.41 ","$36,400.67 ","$33,520.74 ","$35,678.13 ","$31,646,080,921 ","$667,976,638,398 "
29-May-21,"$35,684.16 ","$37,234.50 ","$33,693.93 ","$34,616.07 ","$45,231,013,335 ","$648,061,013,208 "
28-May-21,"$38,507.08 ","$38,856.97 ","$34,779.04 ","$35,697.61 ","$55,200,191,952 ","$668,283,930,067 "
27-May-21,"$39,316.89 ","$40,379.62 ","$37,247.90 ","$38,436.97 ","$43,210,968,721 ","$719,538,129,128 "
26-May-21,"$38,392.62 ","$40,782.08 ","$37,905.83 ","$39,294.20 ","$51,346,735,160 ","$735,556,411,166 "
25-May-21,"$38,795.78 ","$39,776.35 ","$36,581.43 ","$38,402.22 ","$56,211,915,803 ","$718,829,377,408 "
24-May-21,"$34,700.36 ","$39,835.14 ","$34,551.08 ","$38,705.98 ","$67,359,584,098 ","$724,332,072,424 "
23-May-21,"$37,531.45 ","$38,289.22 ","$31,227.34 ","$34,770.58 ","$78,469,274,361 ","$650,686,270,744 "
22-May-21,"$37,371.03 ","$38,831.05 ","$35,383.68 ","$37,536.63 ","$57,377,273,240 ","$702,449,253,648 "
21-May-21,"$40,596.95 ","$42,172.17 ","$33,616.45 ","$37,304.69 ","$82,051,616,861 ","$698,108,789,817 "
20-May-21,"$36,753.67 ","$42,462.98 ","$35,050.62 ","$40,782.74 ","$88,281,943,359 ","$763,195,929,022 "
19-May-21,"$42,944.98 ","$43,546.12 ","$30,681.50 ","$37,002.44 ","$126,358,098,747 ","$692,452,570,147 "
18-May-21,"$43,488.06 ","$45,812.46 ","$42,367.83 ","$42,909.40 ","$56,187,365,084 ","$802,974,346,863 "
17-May-21,"$46,415.90 ","$46,623.56 ","$42,207.29 ","$43,537.51 ","$74,903,638,450 ","$814,701,646,509 "
16-May-21,"$46,716.64 ","$49,720.04 ","$43,963.35 ","$46,456.06 ","$64,047,871,555 ","$869,279,076,502 "
15-May-21,"$49,855.49 ","$50,639.67 ","$46,664.14 ","$46,760.19 ","$59,161,047,474 ","$874,931,019,742 "
14-May-21,"$49,682.98 ","$51,438.12 ","$48,868.58 ","$49,880.53 ","$55,737,497,453 ","$933,276,901,265 "
13-May-21,"$49,735.43 ","$51,330.84 ","$46,980.02 ","$49,716.19 ","$96,721,152,926 ","$930,161,010,060 "
12-May-21,"$56,714.53 ","$57,939.36 ","$49,150.53 ","$49,150.53 ","$75,215,403,907 ","$919,527,847,950 "
11-May-21,"$55,847.24 ","$56,872.54 ","$54,608.65 ","$56,704.57 ","$61,308,396,325 ","$1,060,790,877,192 "
10-May-21,"$58,250.87 ","$59,519.35 ","$54,071.46 ","$55,859.80 ","$71,776,546,298 ","$1,044,927,337,818 "
9-May-21,"$58,877.39 ","$59,210.88 ","$56,482.00 ","$58,232.32 ","$65,906,690,347 ","$1,089,244,557,676 "
8-May-21,"$57,352.77 ","$59,464.61 ","$56,975.21 ","$58,803.78 ","$65,382,980,634 ","$1,099,863,941,004 "
7-May-21,"$56,413.95 ","$58,606.63 ","$55,321.85 ","$57,356.40 ","$68,434,023,376 ","$1,072,727,435,210 "
6-May-21,"$57,441.31 ","$58,363.31 ","$55,382.51 ","$56,396.51 ","$69,523,285,106 ","$1,054,714,918,675 "
5-May-21,"$53,252.16 ","$57,911.36 ","$52,969.06 ","$57,424.01 ","$69,241,316,747 ","$1,073,873,012,867 "
4-May-21,"$57,214.18 ","$57,214.18 ","$53,191.43 ","$53,333.54 ","$68,564,706,967 ","$997,324,142,593 "
3-May-21,"$56,620.27 ","$58,973.31 ","$56,590.87 ","$57,200.29 ","$51,713,139,031 ","$1,069,563,935,453 "
2-May-21,"$57,825.86 ","$57,902.59 ","$56,141.91 ","$56,631.08 ","$38,177,405,335 ","$1,058,862,005,057 "
1-May-21,"$57,714.66 ","$58,448.34 ","$57,052.27 ","$57,828.05 ","$42,836,427,360 ","$1,081,174,515,343 "
30-Apr-21,"$53,568.66 ","$57,900.72 ","$53,129.60 ","$57,750.18 ","$52,395,931,985 ","$1,079,669,884,320 "
29-Apr-21,"$54,858.09 ","$55,115.84 ","$52,418.03 ","$53,555.11 ","$46,088,929,780 ","$1,001,193,634,072 "
28-Apr-21,"$55,036.64 ","$56,227.21 ","$53,887.92 ","$54,824.70 ","$48,000,572,955 ","$1,024,888,208,734 "
27-Apr-21,"$54,030.30 ","$55,416.96 ","$53,319.19 ","$55,033.12 ","$49,448,222,757 ","$1,028,733,359,592 "
26-Apr-21,"$49,077.79 ","$54,288.00 ","$48,852.80 ","$54,021.75 ","$58,284,039,825 ","$1,009,780,042,661 "
25-Apr-21,"$50,052.83 ","$50,506.02 ","$47,159.49 ","$49,004.25 ","$46,117,114,240 ","$915,955,943,256 "
24-Apr-21,"$51,143.23 ","$51,167.56 ","$48,805.28 ","$50,050.87 ","$49,014,494,781 ","$935,471,648,213 "
23-Apr-21,"$51,739.81 ","$52,120.79 ","$47,714.66 ","$51,093.65 ","$86,668,667,320 ","$954,919,230,092 "
22-Apr-21,"$53,857.11 ","$55,410.23 ","$50,583.81 ","$51,762.27 ","$74,798,630,778 ","$967,372,472,375 "
21-Apr-21,"$56,471.13 ","$56,757.97 ","$53,695.47 ","$53,906.09 ","$54,926,612,466 ","$1,007,389,534,360 "
20-Apr-21,"$55,681.79 ","$57,062.15 ","$53,448.05 ","$56,473.03 ","$67,849,323,955 ","$1,055,323,526,514 "
19-Apr-21,"$56,191.58 ","$57,520.05 ","$54,368.59 ","$55,724.27 ","$65,344,865,159 ","$1,041,287,672,154 "
18-Apr-21,"$60,701.89 ","$61,057.46 ","$52,829.54 ","$56,216.19 ","$97,468,872,758 ","$1,050,445,401,610 "
17-Apr-21,"$61,529.92 ","$62,572.18 ","$60,361.35 ","$60,683.82 ","$66,138,759,198 ","$1,133,882,479,237 "
16-Apr-21,"$63,258.51 ","$63,594.72 ","$60,222.53 ","$61,572.79 ","$84,293,007,468 ","$1,150,457,156,740 "
15-Apr-21,"$63,075.20 ","$63,821.67 ","$62,208.96 ","$63,314.01 ","$60,954,381,579 ","$1,182,945,492,744 "
14-Apr-21,"$63,523.75 ","$64,863.10 ","$61,554.80 ","$63,109.70 ","$77,451,779,687 ","$1,179,061,093,980 "
13-Apr-21,"$59,890.02 ","$63,742.28 ","$59,869.96 ","$63,503.46 ","$69,983,454,362 ","$1,186,364,044,140 "
12-Apr-21,"$60,175.94 ","$61,253.04 ","$59,589.87 ","$59,893.45 ","$51,828,688,519 ","$1,118,871,072,069 "
11-Apr-21,"$59,846.23 ","$60,790.56 ","$59,289.80 ","$60,204.96 ","$46,280,252,580 ","$1,124,635,848,775 "
10-Apr-21,"$58,253.78 ","$61,276.67 ","$58,038.71 ","$59,793.24 ","$58,238,470,525 ","$1,116,889,802,872 "
9-Apr-21,"$58,326.56 ","$58,937.05 ","$57,807.86 ","$58,245.00 ","$46,655,208,546 ","$1,087,911,057,870 "
8-Apr-21,"$56,099.91 ","$58,338.74 ","$55,879.08 ","$58,323.95 ","$53,053,855,641 ","$1,089,334,328,139 "
7-Apr-21,"$58,186.51 ","$58,731.14 ","$55,604.02 ","$56,048.94 ","$75,645,303,584 ","$1,046,793,054,753 "
6-Apr-21,"$59,171.93 ","$59,479.58 ","$57,646.81 ","$58,192.36 ","$66,058,027,988 ","$1,086,769,183,295 "
5-Apr-21,"$58,760.87 ","$59,891.30 ","$57,694.83 ","$59,057.88 ","$60,706,272,115 ","$1,102,880,790,089 "
4-Apr-21,"$57,604.84 ","$58,913.75 ","$57,168.68 ","$58,758.56 ","$50,749,662,970 ","$1,097,232,660,348 "
3-Apr-21,"$59,397.41 ","$60,110.27 ","$57,603.89 ","$57,603.89 ","$59,641,344,484 ","$1,075,617,261,180 "
2-Apr-21,"$59,098.88 ","$60,267.19 ","$58,869.28 ","$59,384.31 ","$58,727,860,620 ","$1,108,813,863,083 "
1-Apr-21,"$58,926.56 ","$59,586.07 ","$58,505.28 ","$59,095.81 ","$61,669,163,792 ","$1,103,377,830,758 "
31-Mar-21,"$58,930.28 ","$59,930.03 ","$57,726.42 ","$58,918.83 ","$65,520,826,225 ","$1,100,016,786,763 "
30-Mar-21,"$57,750.13 ","$59,447.22 ","$57,251.55 ","$58,917.69 ","$54,414,116,432 ","$1,099,939,890,804 "
29-Mar-21,"$55,947.90 ","$58,342.10 ","$55,139.34 ","$57,750.20 ","$57,625,587,027 ","$1,078,088,296,477 "
28-Mar-21,"$55,974.94 ","$56,610.31 ","$55,071.11 ","$55,950.75 ","$47,686,580,918 ","$1,044,446,559,059 "
27-Mar-21,"$55,137.57 ","$56,568.22 ","$54,242.91 ","$55,973.51 ","$47,266,542,233 ","$1,044,814,147,412 "
26-Mar-21,"$51,683.01 ","$55,137.31 ","$51,579.86 ","$55,137.31 ","$56,652,197,978 ","$1,029,150,697,411 "
25-Mar-21,"$52,726.75 ","$53,392.39 ","$50,856.57 ","$51,704.16 ","$67,999,812,841 ","$965,028,762,666 "
24-Mar-21,"$54,710.49 ","$57,262.38 ","$52,514.33 ","$52,774.26 ","$70,567,223,787 ","$984,948,142,898 "
23-Mar-21,"$54,511.66 ","$55,985.44 ","$53,470.69 ","$54,738.94 ","$56,435,023,914 ","$1,021,563,479,682 "
22-Mar-21,"$57,517.89 ","$58,471.48 ","$54,288.16 ","$54,529.15 ","$56,521,454,974 ","$1,017,595,269,117 "
21-Mar-21,"$58,309.91 ","$58,767.90 ","$56,005.62 ","$57,523.42 ","$51,943,414,539 ","$1,073,417,235,408 "
20-Mar-21,"$58,332.26 ","$60,031.29 ","$58,213.30 ","$58,313.64 ","$50,361,731,222 ","$1,088,105,221,978 "
19-Mar-21,"$57,850.44 ","$59,498.38 ","$56,643.70 ","$58,346.65 ","$49,063,873,786 ","$1,088,666,450,746 "
18-Mar-21,"$58,893.08 ","$60,116.25 ","$54,253.58 ","$57,858.92 ","$55,746,041,000 ","$1,079,511,086,884 "
17-Mar-21,"$56,825.83 ","$58,969.82 ","$54,528.63 ","$58,870.89 ","$60,258,313,191 ","$1,098,337,655,327 "
16-Mar-21,"$55,840.79 ","$56,833.18 ","$53,555.03 ","$56,804.90 ","$59,749,798,599 ","$1,059,745,818,423 "
15-Mar-21,"$59,267.43 ","$60,540.99 ","$55,393.17 ","$55,907.20 ","$66,419,369,890 ","$1,042,946,024,860 "
14-Mar-21,"$61,221.13 ","$61,597.92 ","$59,302.32 ","$59,302.32 ","$43,901,225,564 ","$1,106,226,132,525 "
13-Mar-21,"$57,343.37 ","$61,683.86 ","$56,217.97 ","$61,243.08 ","$60,669,829,814 ","$1,142,369,158,667 "
12-Mar-21,"$57,821.22 ","$57,996.62 ","$55,376.65 ","$57,332.09 ","$55,689,944,702 ","$1,069,366,321,844 "
11-Mar-21,"$55,963.18 ","$58,091.06 ","$54,484.59 ","$57,805.12 ","$56,772,343,595 ","$1,078,135,604,118 "
10-Mar-21,"$54,824.01 ","$57,258.25 ","$53,290.89 ","$56,008.55 ","$57,295,577,614 ","$1,044,580,057,477 "
9-Mar-21,"$52,272.97 ","$54,824.12 ","$51,981.83 ","$54,824.12 ","$50,912,227,385 ","$1,022,439,972,862 "
8-Mar-21,"$51,174.12 ","$52,314.07 ","$49,506.05 ","$52,246.52 ","$48,597,428,048 ","$974,321,883,623 "
7-Mar-21,"$48,918.68 ","$51,384.37 ","$48,918.68 ","$51,206.69 ","$43,137,459,378 ","$954,880,954,585 "
6-Mar-21,"$48,899.23 ","$49,147.22 ","$47,257.53 ","$48,912.38 ","$34,363,564,661 ","$912,054,166,029 "
5-Mar-21,"$48,527.03 ","$49,396.43 ","$46,542.51 ","$48,927.30 ","$48,625,928,883 ","$912,285,065,720 "
4-Mar-21,"$50,522.31 ","$51,735.09 ","$47,656.93 ","$48,561.17 ","$52,343,816,680 ","$905,414,104,807 "
3-Mar-21,"$48,415.81 ","$52,535.14 ","$48,274.32 ","$50,538.24 ","$53,220,811,975 ","$942,236,576,905 "
2-Mar-21,"$49,612.11 ","$50,127.51 ","$47,228.85 ","$48,378.99 ","$47,530,897,720 ","$901,933,683,269 "
1-Mar-21,"$45,159.50 ","$49,784.02 ","$45,115.09 ","$49,631.24 ","$53,891,300,112 ","$925,235,527,882 "
28-Feb-21,"$46,194.02 ","$46,716.43 ","$43,241.62 ","$45,137.77 ","$53,443,887,451 ","$841,428,977,515 "
27-Feb-21,"$46,344.77 ","$48,253.27 ","$45,269.03 ","$46,188.45 ","$45,910,946,382 ","$860,978,135,421 "
26-Feb-21,"$47,180.46 ","$48,370.79 ","$44,454.84 ","$46,339.76 ","$350,967,941,479 ","$863,752,275,053 "
25-Feb-21,"$49,709.08 ","$51,948.97 ","$47,093.85 ","$47,093.85 ","$54,506,565,949 ","$877,766,126,138 "
24-Feb-21,"$48,835.09 ","$51,290.14 ","$47,213.50 ","$49,705.33 ","$63,695,521,388 ","$926,393,090,751 "
23-Feb-21,"$54,204.93 ","$54,204.93 ","$45,290.59 ","$48,824.43 ","$106,102,492,824 ","$909,925,854,460 "
22-Feb-21,"$57,532.74 ","$57,533.39 ","$48,967.57 ","$54,207.32 ","$92,052,420,332 ","$1,010,205,212,981 "
21-Feb-21,"$56,068.57 ","$58,330.57 ","$55,672.61 ","$57,539.94 ","$51,897,585,191 ","$1,072,263,294,725 "
20-Feb-21,"$55,887.34 ","$57,505.23 ","$54,626.56 ","$56,099.52 ","$68,145,460,026 ","$1,045,371,087,640 "
19-Feb-21,"$51,675.98 ","$56,113.65 ","$50,937.28 ","$55,888.13 ","$63,495,496,918 ","$1,041,380,696,669 "
18-Feb-21,"$52,140.97 ","$52,474.11 ","$51,015.76 ","$51,679.80 ","$52,054,723,579 ","$962,915,078,024 "
17-Feb-21,"$49,207.28 ","$52,533.91 ","$49,072.38 ","$52,149.01 ","$80,820,545,404 ","$971,611,626,454 "
16-Feb-21,"$47,944.46 ","$50,341.10 ","$47,201.30 ","$49,199.87 ","$77,049,582,886 ","$916,623,418,254 "
15-Feb-21,"$48,696.54 ","$48,875.57 ","$46,347.48 ","$47,945.06 ","$77,069,903,166 ","$893,210,080,039 "
14-Feb-21,"$47,114.51 ","$49,487.64 ","$47,114.51 ","$48,717.29 ","$71,248,675,228 ","$907,551,330,153 "
13-Feb-21,"$47,491.20 ","$48,047.74 ","$46,392.28 ","$47,105.52 ","$70,250,456,155 ","$877,478,894,464 "
12-Feb-21,"$47,877.03 ","$48,745.73 ","$46,424.98 ","$47,504.85 ","$76,555,041,196 ","$884,874,050,612 "
11-Feb-21,"$44,898.71 ","$48,463.47 ","$44,187.76 ","$47,909.33 ","$81,388,911,810 ","$892,364,856,136 "
10-Feb-21,"$46,469.76 ","$47,145.57 ","$43,881.15 ","$44,918.18 ","$87,301,089,896 ","$836,616,907,527 "
9-Feb-21,"$46,184.99 ","$48,003.72 ","$45,166.96 ","$46,481.10 ","$91,809,846,886 ","$865,682,956,619 "
8-Feb-21,"$38,886.83 ","$46,203.93 ","$38,076.32 ","$46,196.46 ","$101,467,222,687 ","$860,342,706,260 "
7-Feb-21,"$39,250.19 ","$39,621.84 ","$37,446.15 ","$38,903.44 ","$65,500,641,143 ","$724,478,833,211 "
6-Feb-21,"$38,138.39 ","$40,846.55 ","$38,138.39 ","$39,266.01 ","$71,326,033,653 ","$731,192,490,093 "
5-Feb-21,"$36,931.55 ","$38,225.91 ","$36,658.76 ","$38,144.31 ","$58,598,066,402 ","$710,266,752,534 "
4-Feb-21,"$37,475.10 ","$38,592.18 ","$36,317.50 ","$36,926.06 ","$68,838,074,392 ","$687,542,752,523 "
3-Feb-21,"$35,510.82 ","$37,480.19 ","$35,443.98 ","$37,472.09 ","$61,166,818,159 ","$697,672,910,488 "
2-Feb-21,"$33,533.20 ","$35,896.88 ","$33,489.22 ","$35,510.29 ","$63,088,585,433 ","$661,114,581,664 "
1-Feb-21,"$33,114.58 ","$34,638.21 ","$32,384.23 ","$33,537.18 ","$61,400,400,660 ","$624,349,044,409 "
31-Jan-21,"$34,270.88 ","$34,288.33 ","$32,270.18 ","$33,114.36 ","$52,754,542,671 ","$616,452,744,533 "
30-Jan-21,"$34,295.94 ","$34,834.71 ","$32,940.19 ","$34,269.52 ","$65,141,828,798 ","$637,924,573,284 "
29-Jan-21,"$34,318.67 ","$38,406.26 ","$32,064.81 ","$34,316.39 ","$117,894,572,511 ","$638,768,671,362 "
28-Jan-21,"$30,441.04 ","$33,858.31 ","$30,023.21 ","$33,466.10 ","$76,517,157,706 ","$622,910,073,820 "
27-Jan-21,"$32,564.03 ","$32,564.03 ","$29,367.14 ","$30,432.55 ","$62,576,762,015 ","$566,417,413,554 "
26-Jan-21,"$32,358.61 ","$32,794.55 ","$31,030.27 ","$32,569.85 ","$60,255,421,470 ","$606,169,260,387 "
25-Jan-21,"$32,285.80 ","$34,802.74 ","$32,087.79 ","$32,366.39 ","$59,897,054,838 ","$602,350,097,075 "
24-Jan-21,"$32,064.38 ","$32,944.01 ","$31,106.69 ","$32,289.38 ","$48,643,830,599 ","$600,888,568,010 "
23-Jan-21,"$32,985.76 ","$33,360.98 ","$31,493.16 ","$32,067.64 ","$48,354,737,975 ","$596,733,137,645 "
22-Jan-21,"$30,817.63 ","$33,811.85 ","$28,953.37 ","$33,005.76 ","$77,207,272,511 ","$614,160,521,492 "
21-Jan-21,"$35,549.40 ","$35,552.68 ","$30,250.75 ","$30,825.70 ","$75,643,067,688 ","$573,565,664,943 "
20-Jan-21,"$36,050.11 ","$36,378.33 ","$33,570.48 ","$35,547.75 ","$66,834,573,161 ","$661,400,102,161 "
19-Jan-21,"$36,642.23 ","$37,755.89 ","$36,069.81 ","$36,069.81 ","$57,244,195,486 ","$671,081,200,700 "
18-Jan-21,"$35,792.24 ","$37,299.29 ","$34,883.84 ","$36,630.08 ","$49,511,702,429 ","$681,470,030,572 "
17-Jan-21,"$36,163.65 ","$36,722.35 ","$34,069.32 ","$35,791.28 ","$52,359,854,336 ","$665,831,621,391 "
16-Jan-21,"$36,821.65 ","$37,864.37 ","$35,633.55 ","$36,178.14 ","$57,706,187,875 ","$673,000,645,231 "
15-Jan-21,"$39,156.71 ","$39,577.71 ","$34,659.59 ","$36,825.37 ","$67,760,757,881 ","$685,005,864,471 "
14-Jan-21,"$37,325.11 ","$39,966.41 ","$36,868.56 ","$39,187.33 ","$63,615,990,033 ","$728,904,366,964 "
13-Jan-21,"$33,915.12 ","$37,599.96 ","$32,584.67 ","$37,316.36 ","$69,364,315,979 ","$694,069,582,194 "
12-Jan-21,"$35,516.36 ","$36,568.53 ","$32,697.98 ","$33,922.96 ","$74,773,277,909 ","$630,920,422,745 "
11-Jan-21,"$38,346.53 ","$38,346.53 ","$30,549.60 ","$35,566.66 ","$123,320,567,399 ","$661,457,321,418 "
10-Jan-21,"$40,254.22 ","$41,420.19 ","$35,984.63 ","$38,356.44 ","$79,980,747,690 ","$713,304,617,761 "
9-Jan-21,"$40,788.64 ","$41,436.35 ","$38,980.88 ","$40,254.55 ","$61,984,162,837 ","$748,563,483,043 "
8-Jan-21,"$39,381.77 ","$41,946.74 ","$36,838.64 ","$40,797.61 ","$88,107,519,480 ","$758,625,941,267 "
7-Jan-21,"$36,833.87 ","$40,180.37 ","$36,491.19 ","$39,371.04 ","$84,762,141,031 ","$732,062,681,138 "
6-Jan-21,"$34,013.61 ","$36,879.70 ","$33,514.03 ","$36,824.36 ","$75,289,433,811 ","$684,671,246,324 "
5-Jan-21,"$31,977.04 ","$34,437.59 ","$30,221.19 ","$33,992.43 ","$67,547,324,782 ","$631,980,005,970 "
4-Jan-21,"$32,810.95 ","$33,440.22 ","$28,722.76 ","$31,971.91 ","$81,163,475,344 ","$594,384,025,391 "
3-Jan-21,"$32,129.41 ","$34,608.56 ","$32,052.32 ","$32,782.02 ","$78,665,235,202 ","$609,409,213,147 "
2-Jan-21,"$29,376.46 ","$33,155.12 ","$29,091.18 ","$32,127.27 ","$67,865,420,765 ","$597,205,944,669 "
1-Jan-21,"$28,994.01 ","$29,600.63 ","$28,803.59 ","$29,374.15 ","$40,730,301,359 ","$546,001,594,838 "
31-Dec-20,"$28,841.57 ","$29,244.88 ","$28,201.99 ","$29,001.72 ","$46,754,964,848 ","$539,051,138,108 "
30-Dec-20,"$27,360.09 ","$28,937.74 ","$27,360.09 ","$28,840.95 ","$51,287,442,704 ","$536,033,807,161 "
29-Dec-20,"$27,081.81 ","$27,370.72 ","$25,987.30 ","$27,362.44 ","$45,265,946,774 ","$508,523,687,097 "
28-Dec-20,"$26,280.82 ","$27,389.11 ","$26,207.64 ","$27,084.81 ","$49,056,742,893 ","$503,339,329,917 "
27-Dec-20,"$26,439.37 ","$28,288.84 ","$25,922.77 ","$26,272.29 ","$66,479,895,605 ","$488,213,268,382 "
26-Dec-20,"$24,677.02 ","$26,718.07 ","$24,522.69 ","$26,437.04 ","$48,332,647,295 ","$491,250,863,157 "
25-Dec-20,"$23,733.57 ","$24,710.10 ","$23,463.67 ","$24,664.79 ","$42,068,395,846 ","$458,297,232,692 "
24-Dec-20,"$23,240.20 ","$23,768.34 ","$22,777.60 ","$23,735.95 ","$41,080,759,713 ","$441,017,197,764 "
23-Dec-20,"$23,781.97 ","$24,024.49 ","$22,802.65 ","$23,241.34 ","$51,146,161,904 ","$431,808,778,580 "
22-Dec-20,"$22,794.04 ","$23,789.90 ","$22,430.60 ","$23,783.03 ","$44,171,632,681 ","$441,850,902,134 "
21-Dec-20,"$23,474.46 ","$24,059.98 ","$22,159.37 ","$22,803.08 ","$45,852,713,981 ","$423,625,088,584 "
20-Dec-20,"$23,861.77 ","$24,209.66 ","$23,147.71 ","$23,477.30 ","$37,844,228,422 ","$436,129,331,482 "
19-Dec-20,"$23,132.87 ","$24,085.86 ","$22,826.47 ","$23,869.83 ","$38,487,546,580 ","$443,399,267,277 "
18-Dec-20,"$22,806.80 ","$23,238.60 ","$22,399.81 ","$23,137.96 ","$40,387,896,275 ","$429,781,092,528 "
17-Dec-20,"$21,308.35 ","$23,642.66 ","$21,234.68 ","$22,805.16 ","$71,378,606,374 ","$423,576,934,966 "
16-Dec-20,"$19,418.82 ","$21,458.91 ","$19,298.32 ","$21,310.60 ","$44,409,011,479 ","$395,799,863,746 "
15-Dec-20,"$19,246.92 ","$19,525.01 ","$19,079.84 ","$19,417.08 ","$26,741,982,542 ","$360,614,771,027 "
14-Dec-20,"$19,144.49 ","$19,305.10 ","$19,012.71 ","$19,246.64 ","$22,473,997,681 ","$357,432,550,020 "
13-Dec-20,"$18,806.77 ","$19,381.54 ","$18,734.33 ","$19,142.38 ","$25,450,468,637 ","$355,479,173,806 "
12-Dec-20,"$18,051.32 ","$18,919.55 ","$18,046.04 ","$18,803.66 ","$21,752,580,802 ","$349,170,613,899 "
11-Dec-20,"$18,263.93 ","$18,268.45 ","$17,619.53 ","$18,058.90 ","$27,919,640,985 ","$335,326,168,919 "
10-Dec-20,"$18,553.30 ","$18,553.30 ","$17,957.07 ","$18,264.99 ","$25,547,132,265 ","$339,136,939,586 "
9-Dec-20,"$18,320.88 ","$18,626.29 ","$17,935.55 ","$18,553.92 ","$34,420,373,071 ","$344,486,483,494 "
8-Dec-20,"$19,191.53 ","$19,283.48 ","$18,269.95 ","$18,321.14 ","$31,692,288,756 ","$340,148,764,252 "
7-Dec-20,"$19,343.13 ","$19,411.83 ","$18,931.14 ","$19,191.63 ","$26,896,357,742 ","$356,293,229,783 "
6-Dec-20,"$19,154.18 ","$19,390.50 ","$18,897.89 ","$19,345.12 ","$25,293,775,714 ","$359,123,541,247 "
5-Dec-20,"$18,698.39 ","$19,160.45 ","$18,590.19 ","$19,154.23 ","$27,242,455,064 ","$355,563,938,256 "
4-Dec-20,"$19,446.97 ","$19,511.40 ","$18,697.19 ","$18,699.77 ","$33,872,388,058 ","$347,111,351,136 "
3-Dec-20,"$19,205.93 ","$19,566.19 ","$18,925.78 ","$19,445.40 ","$31,930,317,405 ","$360,933,936,017 "
